Company,Ticker,Sector,Current Close,Open,Previous Close,Price Change (%),Beta,P/E Ratio,Market Cap,52-Week High,52-Week Low,Dividend Yield,Average Volume,RSI Score
Metrocorp Bancshares,MCBI,Financial Services,16.88,16.88,16.88,0.0,0.79,17.40206,107638016.0,18.65,15.25,0.0117999995,883.0,44.56453584796696
Madison County Financial Inc.,MCBK,Financial Services,22.05,22.05,22.05,0.0,0.157,15.102738,60227368.0,24.56,20.45,0.0135,144.0,81.42963755256034
Microchip Technology Inc.,MCHP,Technology,95.98,93.28,92.34,3.942,1.538,27.580462,51493752832.0,100.57,68.75,0.0196,5832262.0,68.48098123225165
Marchex,MCHX,Communication Services,1.45,1.4101,1.41,2.837,1.998,,63333972.0,2.14,1.11,,36221.0,34.246913283610866
Monarch Casino & Resort,MCRI,Consumer Cyclical,67.15,66.47,66.45,1.053,1.766,15.874704,1258082176.0,75.4,56.25,0.018099999,135316.0,58.33857028053781
Mondelez International Inc. Cl A,MDLZ,Consumer Defensive,65.93,65.24,65.24,1.058,0.537,20.996815,88435867648.0,77.2,60.75,0.026099999,7098813.0,25.993834160480787
Allscripts Healthcare Solutions,MDRX,Healthcare,9.8,9.65,9.65,1.554,0.627,11.395349,1054872000.0,14.09,5.01,,453914.0,66.54513099395405
Mimedx Group Inc,MDXG,Healthcare,6.85,6.87,6.83,0.293,1.981,13.173078,1011087360.0,9.27,5.57,,763578.0,71.13910651916082
Methes Energies International L,MEIL,Financial Services,0.028,0.0233,0.02,40.0,9.253,,2641298.0,0.1,0.0155,,44592.0,65.30593152092675
Mei Pharma Inc,MEIP,Healthcare,2.79,2.78,2.79,0.0,0.734,0.71173465,18589380.0,7.87,2.73,,17496.0,63.56044008914756
Mercadolibre,MELI,Consumer Cyclical,1703.55,1733.98,1722.05,-1.074,1.597,76.70194,86365560832.0,1825.0,1126.84,,364004.0,72.47771948170573
Methanex Corp.,MEOH,Basic Materials,49.86,47.56,47.31,5.39,1.873,20.186235,3360599040.0,56.43,38.31,0.0156,253322.0,57.136149930325246
Mercer International Inc.,MERC,Basic Materials,8.28,8.04,8.1,2.222,1.381,,553515520.0,11.2,7.01,0.037,214840.0,37.00617278210089
Microfinancial Inc.,MFI,Technology,0.879,0.81,0.797,10.289,,14.650001,11648244.0,14.49,0.761,,1744731.0,36.80329302034492
Multimedia Games,MGAM,Communication Services,0.0169,0.0169,0.0169,0.0,,,358896.0,0.99,0.012,,546291.0,50.69705210666769
Mge Energy Inc.,MGEE,Utilities,76.63,75.95,75.9,0.962,0.693,23.081326,2772159232.0,83.27,61.94,0.0225,166098.0,57.09507976131886
Magic Software Enterprises Ltd,MGIC,Technology,10.52,10.65,10.62,-0.942,1.06,14.611112,522336960.0,13.47,8.15,0.038399998,50172.0,58.13096638149457
Mgp Ingredients,MGPI,Consumer Defensive,70.36,69.87,69.79,0.817,0.593,16.249424,1548968320.0,124.96,68.86,0.0069,188147.0,52.13046997192763
Mcgrath Rentcorp,MGRC,Industrials,106.19,105.3,104.9,1.23,0.762,21.153387,2606943232.0,130.86,89.91,0.018099999,121950.0,78.07766069557097
Magyar Bancorp,MGYR,Financial Services,11.29,11.95,11.44,-1.311,0.282,56.45,74444680.0,12.0,9.0,0.0176,2695.0,58.97305704267192
Maiden Hldgs Ltd,MHLD,Financial Services,1.79,1.82,1.79,0.0,1.268,,179374112.0,2.55,1.19,,110167.0,40.91909947461152
The Middleby Corp.,MIDD,Industrials,122.44,120.42,120.02,2.016,1.609,17.052925,6583415296.0,161.01,109.59,,510078.0,71.69172014332938
Mitcham Industries,MIND,Technology,4.27,4.24,4.25,0.471,1.16,,6002680.0,75.0,4.01,,15278.0,60.80431580078262
Mitek Systems Inc,MITK,Technology,10.98,10.87,10.87,1.012,1.093,,513760768.0,16.24,9.47,,658709.0,41.806618922674964
Mks Instruments,MKSI,Technology,142.35,137.42,135.06,5.398,1.647,,9565436928.0,142.65,63.44,0.0064999997,893013.0,85.43192083281073
Marketaxess Holdings,MKTX,Financial Services,206.94,204.49,204.4,1.243,1.026,30.387667,7842384384.0,297.97,192.42,0.0145000005,431132.0,79.25161006328679
Mesa Laboratories,MLAB,Technology,94.13,94.19,92.78,1.455,0.859,,509148224.0,145.46,82.86,0.0069,42465.0,54.34970514697637
Moduslink Global Solutions Inc,MLNK,Technology,21.422,21.39,21.3,0.573,1.019,,1643253888.0,25.88,14.89,,263183.0,63.876094995208945
Martin Midstream Partners L.P.,MMLP,Energy,3.3,3.23,3.25,1.538,2.226,33.0,128703632.0,3.42,1.98,0.0062,78691.0,44.084412014099705
Merit Medical Systems,MMSI,Healthcare,87.19,86.25,85.95,1.443,0.881,50.109196,5066235904.0,87.44,62.58,,367349.0,75.51593247585046
Makemytrip Limited,MMYT,Consumer Cyclical,89.42,91.86,90.72,-1.433,1.305,51.390804,9816706048.0,93.29,28.13,,729059.0,72.40770924339382
Mind C.T.I. Ltd,MNDO,Technology,1.93,1.9,1.89,2.116,0.813,7.72,39143872.0,2.28,1.82,0.1263,27583.0,81.23725272975041
Mannkind Corp.,MNKD,Healthcare,5.53,5.41,5.35,3.364,1.318,138.25002,1505907584.0,5.75,3.17,,2248696.0,74.68073314602792
Medicinova,MNOV,Healthcare,1.38,1.45,1.36,1.471,0.724,,67683752.0,2.64,1.26,,24514.0,57.95176953321861
Monro Muffler Brake,MNRO,Consumer Cyclical,21.94,21.21,21.13,3.833,1.123,18.593222,656464576.0,43.65,21.0,0.053000003,670139.0,32.61009147175059
Monster Beverage Corp,MNST,Consumer Defensive,49.85,49.83,49.8,0.1,0.757,31.55063,49123835904.0,61.23,47.13,,10144834.0,23.78342900839182
Manitex International,MNTX,Industrials,4.29,4.0,3.96,8.333,0.785,9.12766,87361560.0,9.16,3.72,,80591.0,30.92845718711058
Midwestone Financial Group,MOFG,Financial Services,22.66,22.3,22.17,2.21,1.023,15.627585,357015104.0,27.78,19.19,0.0438,40129.0,77.2997142165176
Morningstar,MORN,Financial Services,296.23,295.885,295.85,0.128,1.175,59.603626,12662530048.0,316.06,205.19,0.0055,104121.0,68.8844053482929
Move Inc,MOVE,Healthcare,0.316,0.3089,0.3075,2.764,0.112,,31051774.0,1.5,0.24,,167545.0,30.995250702770036
Motorcar Parts Of America,MPAA,Consumer Cyclical,6.21,6.0,5.98,3.846,1.43,,122103504.0,10.4,4.36,,119445.0,72.44263969236358
Mid Penn Bancorp,MPB,Financial Services,22.09,22.425,21.9,0.868,0.582,9.562771,368666624.0,25.64,18.63,0.0365,45867.0,68.86761987270349
Monolithic Power Systems,MPWR,Technology,860.81,852.22,846.2,1.727,1.115,102.721954,41897345024.0,868.97,392.1,0.0058999998,481760.0,83.45856874231177
Monroe Capital Corporation,MRCC,Financial Services,7.595,7.52,7.51,1.132,1.096,759.5,164555536.0,8.85,6.69,0.13319999,65114.0,61.6088457274576
Mercury Computer Systems,MRCY,Industrials,29.85,30.77,30.48,-2.067,0.678,,1771478144.0,40.95,25.31,,626542.0,57.63003354210564
Merge Healthcare Incorporated.,MRGE,Energy,0.01,0.01,0.0085,17.647,-0.545,,5077139.0,0.08,0.002,,56316.0,79.65063742050313
Marten Transport,MRTN,Industrials,16.69,16.64,16.64,0.3,0.791,23.842857,1357943552.0,23.38,15.33,0.014400001,434921.0,25.9452863961359
Marvell Technology Group,MRVL,Technology,74.88,74.16,73.84,1.408,1.46,,64816123904.0,85.76,46.07,0.0033000002,11254526.0,81.32130750597887
Middlesex Water Company,MSEX,Utilities,54.64,53.73,53.73,1.694,0.791,27.049505,974154688.0,84.35,45.42,0.0242,116642.0,67.91345663819271
Microsoft Corp.,MSFT,Technology,466.25,461.205,459.54,1.46,0.894,40.43799,3465314304000.0,468.35,309.45,0.0064999997,18935201.0,82.15636196106394
Microstrategy Inc.,MSTR,Technology,1305.72,1319.7,1301.77,0.303,3.114,,23160078336.0,1999.99,307.11,,1329472.0,53.100724440393535
Mannatech Inc.,MTEX,Consumer Defensive,7.09,7.09,7.48,-5.214,1.165,,13363303.0,15.1,6.75,0.1003,693.0,47.10626884046009
Matrix Service Company,MTRX,Industrials,8.83,8.8,8.78,0.569,1.226,,241136704.0,13.9,5.94,,290454.0,21.803326319244746
M/A-Com Technology Solutions Ho,MTSI,Technology,115.72,116.83,115.82,-0.086,1.694,130.02248,8344175616.0,118.77,63.44,,689980.0,82.91892492082593
Micron Technology,MU,Technology,136.39,133.03,131.14,4.003,1.179,,151234674688.0,157.54,61.75,0.0034999999,21457090.0,68.21890791267742
Microvision,MVIS,Technology,1.1,1.11,1.09,0.917,3.032,,227326000.0,4.71,0.86,,2506888.0,36.40039614070503
Myriad Genetics,MYGN,Healthcare,25.14,25.36,25.24,-0.396,1.96,,2275371008.0,25.95,13.82,,795008.0,87.08326144839388
Myr Group,MYRG,Industrials,136.35,133.34,132.6,2.828,0.993,26.527239,2285962496.0,181.02,110.87,,128090.0,51.09102950130771
Natural Alternatives International,NAII,Consumer Defensive,5.72,5.72,5.94,-3.704,0.563,,35468976.0,7.62,5.06,,3900.0,37.2508464286009
Nasb Financial Inc.,NASB,Financial Services,34.0,34.5,34.0,0.0,0.252,8.212561,251354864.0,34.5,25.51,0.0294,486.0,60.27620595685976
Nathan's Famous,NATH,Consumer Cyclical,69.84,70.5,69.705,0.194,0.225,14.549998,285269856.0,82.0,61.35,0.0287,5563.0,49.84329573784076
National Interstate Corp.,NATL,Technology,27.42,28.41,28.25,-2.938,,,1977426176.0,29.575,18.415,,846972.0,62.59301558745915
Nature's Sunshine Products,NATR,Consumer Defensive,14.52,15.21,14.26,1.823,0.862,17.082354,271956704.0,21.72,13.31,,66009.0,25.79190125129213
National American University Holdings,NAUH,Consumer Defensive,0.0521,0.0521,0.0521,0.0,-1.281,0.30647057,1288636.0,0.16,0.01,,1222.0,52.17588646973247
Neurocrine Biosciences,NBIX,Healthcare,147.12,143.83,143.3,2.666,0.367,39.97826,14805714944.0,148.37,94.16,,790029.0,80.75228027448166
Northeast Bancorp,NBN,Financial Services,61.05,59.74,59.74,2.193,1.086,8.385988,487037984.0,62.3,41.63,0.0007,23609.0,74.89362793357172
Nbt Bancorp Inc.,NBTB,Financial Services,39.7,38.93,38.77,2.399,0.513,15.387598,1871827200.0,43.77,30.31,0.033,169057.0,83.58188243116543
Norwegian Cruise Line Holdings,NCLH,Consumer Cyclical,18.75,18.8,18.66,0.482,2.697,23.148148,8044518400.0,22.75,12.71,,14026295.0,75.46881169327149
National Cinemedia,NCMI,Communication Services,4.57,4.57,4.55,0.44,2.027,0.26709527,441339104.0,5.9,2.75,,748854.0,51.145575724928435
The9 Limited,NCTY,Financial Services,8.98,9.02,8.93,0.56,1.905,,80702536.0,14.7,3.33,,37839.0,50.85270980966604
The Nasdaq Omx Group,NDAQ,Financial Services,61.63,61.0,60.81,1.348,0.949,32.95722,35531730944.0,64.25,46.88,0.015800001,2518255.0,82.38774097048415
Noodles & Company,NDLS,Consumer Cyclical,1.56,1.54,1.5,4.0,1.778,,70740224.0,3.98,1.11,,340895.0,31.27126722749702
Nordson Corp.,NDSN,Industrials,229.88,225.42,225.0,2.169,0.909,27.399284,13164951552.0,279.38,208.91,0.0121,250803.0,79.48697049285616
Northeast Community Bancorp,NECB,Financial Services,18.12,18.05,18.01,0.611,0.587,5.313783,230104080.0,18.14,13.93,0.0222,34885.0,76.6885435427829
Neogenomics Inc,NEO,Healthcare,13.52,13.42,13.4,0.896,1.18,,1726666240.0,21.22,11.03,,743800.0,81.99162481535384
Neogen Corp.,NEOG,Healthcare,15.17,14.98,14.73,2.987,1.199,758.5,3285943296.0,24.1,11.46,,2246370.0,59.44063872865516
Neonode Inc.,NEON,Technology,2.41,2.45,2.45,-1.633,1.826,,37016396.0,4.68,1.02,,78040.0,52.09306863109715
Newport Corp.,NEWP,Basic Materials,1.525,1.53,1.52,0.329,1.197,,261179104.0,2.71,0.87,,278518.0,35.68753665045095
Newtek Business Services Inc.,NEWT,Financial Services,13.13,12.54,12.47,5.293,1.356,8.695364,324754784.0,19.36,10.07,0.060900003,163001.0,59.382586694667516
Northfield Bancorp,NFBK,Financial Services,9.52,9.45,9.46,0.634,0.744,12.693334,422156800.0,13.48,6.98,0.055,439508.0,90.10817259636158
Netflix,NFLX,Communication Services,677.65,685.02,685.74,-1.18,1.266,47.059032,292000071680.0,697.49,344.73,,3440255.0,58.52754665863664
Nice-Systems Limited,NICE,Technology,171.56,171.35,172.72,-0.672,0.428,30.856115,10926570496.0,270.73,149.54,,677259.0,46.50146955292316
Nicholas Financial,NICK,Financial Services,6.3299,6.27,6.26,1.117,0.926,,46138640.0,7.55,4.37,,4777.0,72.68305131691484
Ninetowns Internet Technology Group,NINE,Energy,1.55,1.54,1.54,0.649,3.425,,54753592.0,5.585,1.37,,674855.0,26.616046328215234
National Bankshares,NKSH,Financial Services,28.83,29.06,28.32,1.801,0.53,12.756638,169917680.0,37.0,22.28,0.051599998,16404.0,65.1018813842802
Nektar Therapeutics,NKTR,Healthcare,1.33,1.21,1.23,8.13,0.667,,244746608.0,1.93,0.41,,2361059.0,66.46974093365561
Netlist,NLST,Technology,1.34,1.35,1.35,-0.741,1.109,,345379648.0,3.83,1.0,,565460.0,58.59840799139442
Nn Inc.,NNBR,Industrials,3.0,3.0,3.0,0.0,2.98,,150014400.0,5.4,1.63,,300319.0,47.558564836056284
Northrim Bancorp Inc,NRIM,Financial Services,56.85,56.74,56.33,0.923,0.746,11.081871,312651104.0,59.9,38.25,0.0433,17568.0,74.77646999303543
Insight Enterprises,NSIT,Technology,196.46,195.22,194.84,0.831,1.487,24.71195,6395912704.0,212.44,131.59,,203172.0,55.40727637712716
Napco Security Technologies,NSSC,Industrials,54.24,54.14,53.75,0.912,1.612,43.04762,1999969920.0,54.97,17.76,0.0074,404857.0,81.0798609119214
Nortech Systems Inc.,NSYS,Healthcare,13.19,13.16,13.24,-0.378,0.568,5.4730287,36360608.0,19.15,7.45,,12895.0,72.31770668644057
Netapp,NTAP,Technology,134.62,133.08,132.09,1.915,1.257,29.01293,27705063424.0,135.01,70.82,0.0153,2069109.0,78.83161396313392
Netscout Systems,NTCT,Technology,17.82,17.98,17.94,-0.669,0.6,,1272627712.0,31.04,17.1,,735304.0,31.312927367257515
Netease Inc,NTES,Communication Services,90.13,91.0,93.54,-3.645,0.532,14.03894,58088243200.0,118.9,81.3,0.0277,1698385.0,43.849638890210414
Netgear,NTGR,Technology,14.54,14.52,14.4,0.972,0.809,,422695232.0,15.93,10.4,,257613.0,69.70012935092754
Northern Technologies International,NTIC,Basic Materials,15.71,15.9,15.83,-0.758,0.634,32.729168,148107600.0,19.63,10.08,0.0177,65611.0,39.317477496457805
Northern Trust Corp.,NTRS,Financial Services,85.4,84.22,83.93,1.751,1.11,18.852097,17472157696.0,89.25,62.44,0.0357,1198581.0,86.69068566981672
Netsol Technologies Inc.,NTWK,Technology,2.67,2.71,2.68,-0.373,1.1,,30451884.0,3.05,1.72,,17054.0,69.63721345284821
Neurometrix,NURO,Healthcare,3.71,3.61,3.69,0.542,2.305,,7462591.0,7.92,2.7,,16368.0,60.181720709496595
Novavax,NVAX,Healthcare,11.94,11.89,11.84,0.845,1.974,,1758738048.0,23.86,3.53,,16290449.0,9.055303741679325
Nvidia Corp.,NVDA,Technology,134.91,134.09,131.38,2.687,1.68,78.89474,3318556917760.0,140.76,39.23,0.00029999999,414950970.0,74.83470331627655
Nve Corp.,NVEC,Technology,72.64,72.13,71.14,2.109,1.131,20.519773,351118528.0,97.32,64.14,0.056199998,17711.0,64.66403563508874
Nova Measuring Instruments Ltd,NVMI,Technology,242.44,246.87,244.49,-0.838,1.466,55.990765,7041985024.0,247.17,90.59,,184542.0,81.97990504106035
Northwest Bancshares,NWBI,Financial Services,11.68,11.48,11.51,1.477,0.621,11.450981,1486443520.0,13.07,9.8,0.0695,606414.0,82.44269850699062
Northwest Bioth New,NWBO,Healthcare,0.392,0.41,0.405,-3.21,-0.575,,474664960.0,1.09,0.3901,,1625950.0,22.285367337843965
Norwood Financial,NWFL,Financial Services,24.87,24.0905,24.48,1.593,0.641,13.020943,201408960.0,34.5,23.5,0.049000002,9968.0,48.91528630741931
National Western Life Insurance,NWLI,Financial Services,499.98,499.695,499.98,0.0,0.745,11.350285,1817937280.0,499.99,403.17,0.0007,25960.0,83.38119593129261
Northwest Pipe Company,NWPX,Industrials,33.01,32.2901,32.54,1.444,0.98,13.869746,327310304.0,36.92,25.67,,37209.0,65.50788579771076
News Corp Class B,NWS,Communication Services,28.63,28.69,28.56,0.245,1.344,77.37837,15972046848.0,28.92,19.36,0.0069999998,758809.0,70.7690067422073
News Corp Class A,NWSA,Communication Services,27.79,27.83,27.72,0.253,1.344,75.10811,15973219328.0,28.0,19.09,0.0072000003,2592714.0,67.68281252153692
Nxp Semiconductors N.V.,NXPI,Technology,282.37,277.08,274.91,2.714,1.501,26.072945,72197488640.0,286.87,167.21,0.0148,1960677.0,73.22406209482399
Nexstar Broadcasting Group,NXST,Communication Services,170.9,167.53,166.89,2.403,1.495,14.446322,5610629632.0,187.32,132.3,0.0405,345939.0,84.77030703256715
New York Mortgage Trust,NYMT,Real Estate,6.13,6.0,5.99,2.337,1.966,,559226432.0,10.63,5.65,0.1336,685450.0,73.22426956495872
Optical Cable Corp.,OCC,Technology,2.7999,2.7001,2.83,-1.064,0.45,,22098156.0,4.01,2.26,,4098.0,51.79819421572317
Oceanfirst Financial,OCFC,Financial Services,16.14,15.86,15.82,2.023,1.022,9.438596,947635840.0,19.58,12.01,0.0506,279552.0,82.67149443031226
Old Dominion Freight Line,ODFL,Industrials,182.12,178.42,178.41,2.079,1.003,32.119926,39571943424.0,227.8,165.49,0.0058,1888398.0,69.70346476445637
Oconee Federal Financial,OFED,Financial Services,12.6,12.6,12.6,0.0,0.252,17.260275,74134248.0,15.9,10.36,0.0317,119.0,0.0
Orthofix International N.V.,OFIX,Healthcare,14.93,14.76,14.69,1.634,1.053,,560312448.0,21.6,9.57,,306259.0,82.40664644300682
Omega Flex,OFLX,Industrials,48.4,48.98,48.84,-0.901,0.377,25.340315,488564128.0,100.5,47.86,0.0278,33039.0,23.10483582103339
Ofs Capital Corporation,OFS,Financial Services,8.63,8.65,8.66,-0.346,1.815,,115625608.0,12.44,8.42,0.157,47759.0,45.43092825182365
Universal Display Corp.,OLED,Technology,221.65,223.15,221.38,0.122,1.424,48.184784,10514964480.0,225.26,133.67,0.0072000003,315755.0,90.0621460172104
Grupo Aeroportuario Del Centro,OMAB,Industrials,73.0,68.5,68.41,6.71,1.014,12.717771,3523797504.0,100.21,50.23,0.078200005,49606.0,54.700771139933714
Omnicell,OMCL,Healthcare,25.61,25.95,25.92,-1.196,0.801,,1176100864.0,75.07,25.12,,477632.0,24.210188326258034
Omeros Corp.,OMER,Healthcare,4.05,3.93,3.9,3.846,1.453,,234674016.0,5.84,0.92,,319598.0,50.33214740531393
Odyssey Marine Exploration,OMEX,Basic Materials,4.46,4.56,4.55,-1.978,0.15,,91122704.0,5.572,2.85,,118604.0,64.63355427350012
Old National Bancorp Capital,ONB,Financial Services,17.46,17.03,16.98,2.827,0.826,9.437838,5569233408.0,17.82,12.36,0.033,1715977.0,75.17192629195347
Oncolytics Biotech,ONCY,Healthcare,1.02,1.02,1.03,-0.971,1.419,,76928192.0,3.26,0.88,,192667.0,38.53526936303686
Opentable,OPEN,Real Estate,1.9,1.9471,1.9,0.0,2.701,,1313994368.0,5.41,1.68,,14958340.0,67.27567010959592
Optimumbank Holdings,OPHC,Financial Services,4.3611,4.34,4.27,2.133,0.399,4.2755885,42018416.0,4.92,2.85,,13450.0,35.23586238818348
Old Point Financial Corp.,OPOF,Financial Services,14.88,14.81,14.77,0.745,0.287,11.809524,75524928.0,22.33,13.49,0.0379,7577.0,48.42313775300646
Ocean Power Technologies,OPTT,Industrials,0.3919,0.4236,0.4221,-7.155,2.19,,23303786.0,0.77,0.12,,28746219.0,65.89619165317444
Orbit International Corp.,ORBT,Industrials,5.0,5.0,5.0,0.0,0.53,11.904762,16738900.0,6.32,4.25,0.0073,211.0,100.0
O'Reilly Automotive,ORLY,Consumer Cyclical,1028.19,1020.33,1015.62,1.238,0.924,26.08957,60554321920.0,1169.11,860.1,,426973.0,54.92976671549334
Oramed Pharmaceuticl,ORMP,Healthcare,2.49,2.49,2.5,-0.4,1.784,9.576923,101165960.0,3.67,1.67,,133845.0,83.64650618913336
Orrstown Financial Services Inc,ORRF,Financial Services,27.06,27.06,26.94,0.445,0.907,8.053572,520988864.0,29.79,18.91,0.0297,97019.0,70.53434255393228
Old Second Bancorp,OSBC,Financial Services,14.97,14.69,14.74,1.56,1.088,7.5989847,671338624.0,16.76,13.0,0.0136,193062.0,76.49587111448459
Osi Systems,OSIS,Technology,139.12,136.61,135.6,2.596,1.089,19.109888,2371815168.0,145.25,103.04,,99385.0,75.85471936198569
Orasure Technologies,OSUR,Healthcare,4.18,4.14,4.1,1.951,0.094,13.933332,309149856.0,8.45,3.92,,1227036.0,50.3257149777912
Open Text Corp.,OTEX,Technology,31.18,30.9,30.88,0.972,1.132,50.29032,8408373248.0,45.47,27.54,0.0324,791136.0,85.99976434571221
Otter Tail Corp.,OTTR,Utilities,85.48,84.63,84.07,1.677,0.546,11.741758,3574295040.0,99.49,68.96,0.0222,183052.0,63.26692103080786
Ohio Valley Banc,OVBC,Financial Services,20.65,20.7,20.58,0.34,0.043,8.568464,98989280.0,25.95,19.35,0.0417,1616.0,45.17912934201331
Oak Valley Bancorp [Ca],OVLY,Financial Services,23.65,23.66,23.58,0.297,0.346,7.123494,197703584.0,30.7,22.91,0.0191,11834.0,51.932262044557426
Oxford Lane Capital,OXLC,Financial Services,5.67,5.63,5.62,0.89,1.153,5.0625,1509921024.0,5.78,4.41,0.19219999,3592242.0,78.42164182133911
Oxford Lane Capital Corp.,OXLCO,Financial Services,22.39,22.39,22.39,0.0,1.153,25.706085,414291104.0,22.7,20.7,0.0671,3008.0,64.49143094351781
Oxford Lane Capital Corp.,OXLCP,Financial Services,23.6364,23.47,23.58,0.239,1.153,27.137085,,23.771,22.545,0.066300005,5534.0,74.7348915499389
Pan American Silver,PAAS,Basic Materials,22.66,21.97,21.49,5.444,1.352,,8237680640.0,22.75,12.16,0.0186,4724322.0,79.55326181545973
Pacific Biosciences Of California,PACB,Healthcare,1.3,1.31,1.31,-0.763,2.043,,354062784.0,14.55,1.16,,10888547.0,65.25379486587792
Nupathe Inc.,PATH,Technology,12.1,12.0,11.93,1.425,0.859,,6930613760.0,27.87,11.07,,10875552.0,47.91795363531163
Patrick Industries,PATK,Consumer Cyclical,108.27,104.96,105.01,3.104,1.649,16.063799,2425410304.0,123.58,70.15,0.021,179550.0,68.09081826703432
Paychex,PAYX,Industrials,116.97,117.08,117.02,-0.043,0.992,25.04711,42104872960.0,129.7,106.27,0.0335,1901039.0,25.62767230480749
Pathfinder Bancorp,PBHC,Financial Services,12.84,12.84,12.62,1.743,0.255,9.0422535,78324896.0,15.9,11.41,0.0315,2491.0,51.56287676089422
Paccar Inc.,PCAR,Industrials,101.5,101.34,101.34,0.158,0.916,10.539979,53200715776.0,125.5,80.94,0.0117999995,2777834.0,48.82249209598422
Potlatch Corp.,PCH,Real Estate,37.73,37.84,37.66,0.186,1.132,67.375,2999844352.0,54.44,37.06,0.0478,412985.0,20.51738930432751
Pacira Pharmaceuticals,PCRX,Healthcare,20.34,21.0,20.96,-2.958,0.88,13.470199,946747712.0,40.16,20.08,,964913.0,16.160709728013387
Pure Cycle Corp.,PCYO,Utilities,9.35,9.35,9.31,0.43,0.922,34.62963,225229360.0,13.07,8.94,,65516.0,73.69505792377505
Patterson Companies Inc.,PDCO,Healthcare,23.13,23.37,23.29,-0.687,1.043,11.681818,2029888768.0,34.53,22.29,0.044699997,948191.0,44.30097897691526
Pro-Dex,PDEX,Healthcare,17.93,18.5,17.52,2.34,0.368,31.45614,61304284.0,22.99,14.51,,6803.0,34.65908234401597
Pdf Solutions,PDFS,Technology,36.89,36.45,36.32,1.569,1.516,614.8333,1416712448.0,46.74,26.12,,143959.0,73.15812920731734
Peoples Bancorp Of North Carolina,PEBK,Financial Services,28.16,28.24,28.15,0.036,0.597,9.610921,144349856.0,31.59,18.55,0.027,26203.0,19.77167752625475
